STA,Lat,Long,Segment
58990,-6.144484419,106.2921344,Cikande - Ciujung
58995,-6.144467961,106.2920924,Cikande - Ciujung
59000,-6.144451548,106.2920503,Cikande - Ciujung
59005,-6.144435353,106.2920081,Cikande - Ciujung
59010,-6.144419157,106.2919659,Cikande - Ciujung
59015,-6.14440317,106.2919236,Cikande - Ciujung
59020,-6.144387292,106.2918813,Cikande - Ciujung
59025,-6.144371449,106.291839,Cikande - Ciujung
59030,-6.144355806,106.2917966,Cikande - Ciujung
59035,-6.144340163,106.2917542,Cikande - Ciujung
59040,-6.144324628,106.2917118,Cikande - Ciujung
59045,-6.144309148,106.2916693,Cikande - Ciujung
59050,-6.144293713,106.2916269,Cikande - Ciujung
59055,-6.144278549,106.2915843,Cikande - Ciujung
59060,-6.144263386,106.2915418,Cikande - Ciujung
59065,-6.144248512,106.2914991,Cikande - Ciujung
59070,-6.144233801,106.2914564,Cikande - Ciujung
59075,-6.144219117,106.2914136,Cikande - Ciujung
59080,-6.144204578,106.2913708,Cikande - Ciujung
59085,-6.144190049,106.2913281,Cikande - Ciujung
59090,-6.144175627,106.2912852,Cikande - Ciujung
59095,-6.144161278,106.2912424,Cikande - Ciujung
59100,-6.144146975,106.2911995,Cikande - Ciujung
59105,-6.144132997,106.2911566,Cikande - Ciujung
59110,-6.144119028,106.2911136,Cikande - Ciujung
59115,-6.144105186,106.2910706,Cikande - Ciujung
59120,-6.144091417,106.2910276,Cikande - Ciujung
59125,-6.144077701,106.2909845,Cikande - Ciujung
59130,-6.144064321,106.2909413,Cikande - Ciujung
59135,-6.144050931,106.2908982,Cikande - Ciujung
59140,-6.144037723,106.290855,Cikande - Ciujung
59145,-6.144024605,106.2908117,Cikande - Ciujung
59150,-6.144011505,106.2907685,Cikande - Ciujung
59155,-6.143998514,106.2907252,Cikande - Ciujung
59160,-6.143985513,106.290682,Cikande - Ciujung
59165,-6.143972631,106.2906386,Cikande - Ciujung
59170,-6.143959838,106.2905953,Cikande - Ciujung
59175,-6.143947064,106.290552,Cikande - Ciujung
59180,-6.143934535,106.2905086,Cikande - Ciujung
59185,-6.143922005,106.2904651,Cikande - Ciujung
59190,-6.143909593,106.2904217,Cikande - Ciujung
59195,-6.143897262,106.2903782,Cikande - Ciujung
59200,-6.143885004,106.2903347,Cikande - Ciujung
59205,-6.143873542,106.290291,Cikande - Ciujung
59210,-6.14386208,106.2902473,Cikande - Ciujung
59215,-6.143850618,106.2902036,Cikande - Ciujung
59220,-6.143839157,106.2901599,Cikande - Ciujung
59225,-6.143827722,106.2901162,Cikande - Ciujung
59230,-6.143816667,106.2900724,Cikande - Ciujung
59235,-6.143805604,106.2900286,Cikande - Ciujung
59240,-6.143794721,106.2899847,Cikande - Ciujung
59245,-6.143783992,106.2899409,Cikande - Ciujung
59250,-6.143773299,106.289897,Cikande - Ciujung
59255,-6.143763294,106.2898529,Cikande - Ciujung
59260,-6.14375328,106.2898088,Cikande - Ciujung
59265,-6.143743474,106.2897647,Cikande - Ciujung
59270,-6.143733841,106.2897206,Cikande - Ciujung
59275,-6.143724198,106.2896765,Cikande - Ciujung
59280,-6.143714564,106.2896323,Cikande - Ciujung
59285,-6.14370493,106.2895882,Cikande - Ciujung
59290,-6.143695287,106.289544,Cikande - Ciujung
59295,-6.143685653,106.2894999,Cikande - Ciujung
59300,-6.14367601,106.2894557,Cikande - Ciujung
59305,-6.143666376,106.2894116,Cikande - Ciujung
59310,-6.143656742,106.2893675,Cikande - Ciujung
59315,-6.143647099,106.2893233,Cikande - Ciujung
59320,-6.143637465,106.2892792,Cikande - Ciujung
59325,-6.143627831,106.289235,Cikande - Ciujung
59330,-6.143618188,106.2891909,Cikande - Ciujung
59335,-6.143608554,106.2891467,Cikande - Ciujung
59340,-6.143599046,106.2891026,Cikande - Ciujung
59345,-6.143589657,106.2890584,Cikande - Ciujung
59350,-6.143580276,106.2890142,Cikande - Ciujung
59355,-6.143571284,106.2889699,Cikande - Ciujung
59360,-6.143562302,106.2889256,Cikande - Ciujung
59365,-6.143553428,106.2888813,Cikande - Ciujung
59370,-6.143544662,106.288837,Cikande - Ciujung
59375,-6.143535897,106.2887927,Cikande - Ciujung
59380,-6.143527141,106.2887484,Cikande - Ciujung
59385,-6.143518375,106.288704,Cikande - Ciujung
59390,-6.143509936,106.2886596,Cikande - Ciujung
59395,-6.143501768,106.2886152,Cikande - Ciujung
59400,-6.143493617,106.2885708,Cikande - Ciujung
59405,-6.14348611,106.2885262,Cikande - Ciujung
59410,-6.143478602,106.2884817,Cikande - Ciujung
59415,-6.143471149,106.2884371,Cikande - Ciujung
59420,-6.143463758,106.2883925,Cikande - Ciujung
59425,-6.143456377,106.288348,Cikande - Ciujung
59430,-6.143449412,106.2883033,Cikande - Ciujung
59435,-6.143442457,106.2882587,Cikande - Ciujung
59440,-6.14343551,106.288214,Cikande - Ciujung
59445,-6.143428581,106.2881694,Cikande - Ciujung
59450,-6.143421652,106.2881247,Cikande - Ciujung
59455,-6.143415049,106.28808,Cikande - Ciujung
59460,-6.143408446,106.2880353,Cikande - Ciujung
59465,-6.143401889,106.2879906,Cikande - Ciujung
59470,-6.143395385,106.2879459,Cikande - Ciujung
59475,-6.143388882,106.2879012,Cikande - Ciujung
59480,-6.143383038,106.2878564,Cikande - Ciujung
59485,-6.143377195,106.2878116,Cikande - Ciujung
59490,-6.143371587,106.2877668,Cikande - Ciujung
59495,-6.143366224,106.2877219,Cikande - Ciujung
59500,-6.14336086,106.2876771,Cikande - Ciujung
59505,-6.143355741,106.2876322,Cikande - Ciujung
59510,-6.143350631,106.2875873,Cikande - Ciujung
59515,-6.143345674,106.2875424,Cikande - Ciujung
59520,-6.14334088,106.2874974,Cikande - Ciujung
59525,-6.143336087,106.2874525,Cikande - Ciujung
59530,-6.143331492,106.2874076,Cikande - Ciujung
59535,-6.143326897,106.2873626,Cikande - Ciujung
59540,-6.14332242,106.2873177,Cikande - Ciujung
59545,-6.143318097,106.2872727,Cikande - Ciujung
59550,-6.143313764,106.2872277,Cikande - Ciujung
59555,-6.14330964,106.2871827,Cikande - Ciujung
59560,-6.143305525,106.2871377,Cikande - Ciujung
59565,-6.1433015,106.2870927,Cikande - Ciujung
59570,-6.143297566,106.2870477,Cikande - Ciujung
59575,-6.14329364,106.2870027,Cikande - Ciujung
59580,-6.143290212,106.2869577,Cikande - Ciujung
59585,-6.143286821,106.2869126,Cikande - Ciujung
59590,-6.143283501,106.2868676,Cikande - Ciujung
59595,-6.143280273,106.2868225,Cikande - Ciujung
59600,-6.143277044,106.2867774,Cikande - Ciujung
59605,-6.143274095,106.2867323,Cikande - Ciujung
59610,-6.143271165,106.2866873,Cikande - Ciujung
59615,-6.143268361,106.2866422,Cikande - Ciujung
59620,-6.143265721,106.2865971,Cikande - Ciujung
59625,-6.143263089,106.286552,Cikande - Ciujung
59630,-6.143260602,106.2865068,Cikande - Ciujung
59635,-6.143258123,106.2864617,Cikande - Ciujung
59640,-6.143255763,106.2864166,Cikande - Ciujung
59645,-6.143253547,106.2863715,Cikande - Ciujung
59650,-6.143251331,106.2863264,Cikande - Ciujung
59655,-6.143249459,106.2862812,Cikande - Ciujung
59660,-6.143247614,106.2862361,Cikande - Ciujung
59665,-6.143245887,106.2861909,Cikande - Ciujung
59670,-6.143244322,106.2861458,Cikande - Ciujung
59675,-6.143242758,106.2861006,Cikande - Ciujung
59680,-6.143241266,106.2860555,Cikande - Ciujung
59685,-6.143239783,106.2860103,Cikande - Ciujung
59690,-6.143238453,106.2859652,Cikande - Ciujung
59695,-6.14323735,106.28592,Cikande - Ciujung
59700,-6.143236256,106.2858748,Cikande - Ciujung
59705,-6.143235487,106.2858296,Cikande - Ciujung
59710,-6.143234754,106.2857845,Cikande - Ciujung
59715,-6.143234176,106.2857393,Cikande - Ciujung
59720,-6.143233814,106.2856941,Cikande - Ciujung
59725,-6.143233452,106.2856489,Cikande - Ciujung
59730,-6.143233543,106.2856038,Cikande - Ciujung
59735,-6.143233688,106.2855586,Cikande - Ciujung
59740,-6.143233923,106.2855134,Cikande - Ciujung
59745,-6.143234312,106.2854682,Cikande - Ciujung
59750,-6.143234692,106.285423,Cikande - Ciujung
59755,-6.143235198,106.2853779,Cikande - Ciujung
59760,-6.143235732,106.2853327,Cikande - Ciujung
59765,-6.143236238,106.2852875,Cikande - Ciujung
59770,-6.143236727,106.2852423,Cikande - Ciujung
59775,-6.143237206,106.2851972,Cikande - Ciujung
59780,-6.143237875,106.285152,Cikande - Ciujung
59785,-6.143238572,106.2851068,Cikande - Ciujung
59790,-6.14323935,106.2850616,Cikande - Ciujung
59795,-6.143240263,106.2850165,Cikande - Ciujung
59800,-6.143241186,106.2849713,Cikande - Ciujung
59805,-6.143242434,106.2849261,Cikande - Ciujung
59810,-6.143243736,106.284881,Cikande - Ciujung
59815,-6.143245038,106.2848358,Cikande - Ciujung
59820,-6.14324634,106.2847906,Cikande - Ciujung
59825,-6.143247643,106.2847455,Cikande - Ciujung
59830,-6.143249243,106.2847003,Cikande - Ciujung
59835,-6.143250889,106.2846552,Cikande - Ciujung
59840,-6.143252617,106.28461,Cikande - Ciujung
59845,-6.143254507,106.2845649,Cikande - Ciujung
59850,-6.143256388,106.2845198,Cikande - Ciujung
59855,-6.143258405,106.2844746,Cikande - Ciujung
59860,-6.143260439,106.2844295,Cikande - Ciujung
59865,-6.143262565,106.2843844,Cikande - Ciujung
59870,-6.143264853,106.2843392,Cikande - Ciujung
59875,-6.14326714,106.2842941,Cikande - Ciujung
59880,-6.143269447,106.284249,Cikande - Ciujung
59885,-6.143271744,106.2842039,Cikande - Ciujung
59890,-6.143274059,106.2841587,Cikande - Ciujung
59895,-6.143276383,106.2841136,Cikande - Ciujung
59900,-6.143278707,106.2840685,Cikande - Ciujung
59905,-6.143281194,106.2840234,Cikande - Ciujung
59910,-6.143283717,106.2839783,Cikande - Ciujung
59915,-6.143286285,106.2839332,Cikande - Ciujung
59920,-6.143288953,106.2838881,Cikande - Ciujung
59925,-6.143291621,106.283843,Cikande - Ciujung
59930,-6.143294343,106.2837979,Cikande - Ciujung
59935,-6.143297083,106.2837528,Cikande - Ciujung
59940,-6.143299832,106.2837077,Cikande - Ciujung
59945,-6.143302617,106.2836626,Cikande - Ciujung
59950,-6.143305402,106.2836175,Cikande - Ciujung
59955,-6.143308386,106.2835724,Cikande - Ciujung
59960,-6.143311407,106.2835273,Cikande - Ciujung
59965,-6.143314427,106.2834822,Cikande - Ciujung
59970,-6.143317457,106.2834372,Cikande - Ciujung
59975,-6.143320486,106.2833921,Cikande - Ciujung
59980,-6.143323488,106.283347,Cikande - Ciujung
59985,-6.14332649,106.2833019,Cikande - Ciujung
59990,-6.143329511,106.2832569,Cikande - Ciujung
59995,-6.143332585,106.2832118,Cikande - Ciujung
60000,-6.14333566,106.2831667,Cikande - Ciujung
60005,-6.143338644,106.2831216,Ciujung - Serang Timur
60010,-6.143341601,106.2830765,Ciujung - Serang Timur
60015,-6.143344576,106.2830315,Ciujung - Serang Timur
60020,-6.143347588,106.2829864,Ciujung - Serang Timur
60025,-6.14335059,106.2829413,Ciujung - Serang Timur
60030,-6.143353692,106.2828962,Ciujung - Serang Timur
60035,-6.143356811,106.2828511,Ciujung - Serang Timur
60040,-6.143359913,106.2828061,Ciujung - Serang Timur
60045,-6.143362969,106.282761,Ciujung - Serang Timur
60050,-6.143366026,106.2827159,Ciujung - Serang Timur
60055,-6.143369064,106.2826708,Ciujung - Serang Timur
60060,-6.143372094,106.2826258,Ciujung - Serang Timur
60065,-6.143375105,106.2825807,Ciujung - Serang Timur
60070,-6.143378089,106.2825356,Ciujung - Serang Timur
60075,-6.143381082,106.2824905,Ciujung - Serang Timur
60080,-6.143384193,106.2824454,Ciujung - Serang Timur
60085,-6.14338734,106.2824004,Ciujung - Serang Timur
60090,-6.143390469,106.2823553,Ciujung - Serang Timur
60095,-6.143393579,106.2823102,Ciujung - Serang Timur
60100,-6.143396681,106.2822652,Ciujung - Serang Timur
60105,-6.143399448,106.2822201,Ciujung - Serang Timur
60110,-6.143402143,106.282175,Ciujung - Serang Timur
60115,-6.143404982,106.2821299,Ciujung - Serang Timur
60120,-6.143408129,106.2820848,Ciujung - Serang Timur
60125,-6.143411267,106.2820397,Ciujung - Serang Timur
60130,-6.143414233,106.2819946,Ciujung - Serang Timur
60135,-6.143417153,106.2819496,Ciujung - Serang Timur
60140,-6.143420101,106.2819045,Ciujung - Serang Timur
60145,-6.143423094,106.2818594,Ciujung - Serang Timur
60150,-6.143426097,106.2818143,Ciujung - Serang Timur
60155,-6.143429108,106.2817692,Ciujung - Serang Timur
60160,-6.143432119,106.2817242,Ciujung - Serang Timur
60165,-6.14343513,106.2816791,Ciujung - Serang Timur
60170,-6.143438114,106.281634,Ciujung - Serang Timur
60175,-6.143441107,106.2815889,Ciujung - Serang Timur
60180,-6.143444127,106.2815438,Ciujung - Serang Timur
60185,-6.143447157,106.2814987,Ciujung - Serang Timur
60190,-6.143450105,106.2814537,Ciujung - Serang Timur
60195,-6.143452899,106.2814086,Ciujung - Serang Timur
60200,-6.143455684,106.2813635,Ciujung - Serang Timur
60205,-6.143458903,106.2813184,Ciujung - Serang Timur
60210,-6.143462149,106.2812733,Ciujung - Serang Timur
60215,-6.143465395,106.2812283,Ciujung - Serang Timur
60220,-6.143468633,106.2811832,Ciujung - Serang Timur
60225,-6.143471879,106.2811382,Ciujung - Serang Timur
60230,-6.143474836,106.2810931,Ciujung - Serang Timur
60235,-6.143477774,106.281048,Ciujung - Serang Timur
60240,-6.143480713,106.2810029,Ciujung - Serang Timur
60245,-6.143483652,106.2809578,Ciujung - Serang Timur
60250,-6.143486591,106.2809127,Ciujung - Serang Timur
60255,-6.143489484,106.2808676,Ciujung - Serang Timur
60260,-6.143492369,106.2808226,Ciujung - Serang Timur
60265,-6.143495262,106.2807775,Ciujung - Serang Timur
60270,-6.143498147,106.2807324,Ciujung - Serang Timur
60275,-6.143501031,106.2806873,Ciujung - Serang Timur
60280,-6.143503699,106.2806422,Ciujung - Serang Timur
60285,-6.143506348,106.2805971,Ciujung - Serang Timur
60290,-6.143509007,106.280552,Ciujung - Serang Timur
60295,-6.143511656,106.2805069,Ciujung - Serang Timur
60300,-6.143514305,106.2804618,Ciujung - Serang Timur
60305,-6.143516801,106.2804167,Ciujung - Serang Timur
60310,-6.143519288,106.2803716,Ciujung - Serang Timur
60315,-6.143521774,106.2803264,Ciujung - Serang Timur
60320,-6.143524261,106.2802813,Ciujung - Serang Timur
60325,-6.143526756,106.2802362,Ciujung - Serang Timur
60330,-6.143529098,106.2801911,Ciujung - Serang Timur
60335,-6.143531431,106.280146,Ciujung - Serang Timur
60340,-6.143533764,106.2801009,Ciujung - Serang Timur
60345,-6.143536097,106.2800557,Ciujung - Serang Timur
60350,-6.143538439,106.2800106,Ciujung - Serang Timur
60355,-6.143540292,106.2799655,Ciujung - Serang Timur
60360,-6.143542128,106.2799203,Ciujung - Serang Timur
60365,-6.143543963,106.2798752,Ciujung - Serang Timur
60370,-6.143545789,106.2798301,Ciujung - Serang Timur
60375,-6.143547625,106.2797849,Ciujung - Serang Timur
60380,-6.143549198,106.2797398,Ciujung - Serang Timur
60385,-6.143550762,106.2796946,Ciujung - Serang Timur
60390,-6.143552317,106.2796494,Ciujung - Serang Timur
60395,-6.143553881,106.2796043,Ciujung - Serang Timur
60400,-6.143555446,106.2795591,Ciujung - Serang Timur
60405,-6.143556675,106.279514,Ciujung - Serang Timur
60410,-6.143557887,106.2794688,Ciujung - Serang Timur
60415,-6.143559098,106.2794236,Ciujung - Serang Timur
60420,-6.143560309,106.2793785,Ciujung - Serang Timur
60425,-6.143561521,106.2793333,Ciujung - Serang Timur
60430,-6.143562389,106.2792881,Ciujung - Serang Timur
60435,-6.143563238,106.279243,Ciujung - Serang Timur
60440,-6.143564088,106.2791978,Ciujung - Serang Timur
60445,-6.143564938,106.2791526,Ciujung - Serang Timur
60450,-6.143565787,106.2791075,Ciujung - Serang Timur
60455,-6.143566248,106.2790623,Ciujung - Serang Timur
60460,-6.143566682,106.2790171,Ciujung - Serang Timur
60465,-6.143567115,106.2789719,Ciujung - Serang Timur
60470,-6.143567549,106.2789267,Ciujung - Serang Timur
60475,-6.143567982,106.2788816,Ciujung - Serang Timur
60480,-6.143567892,106.2788364,Ciujung - Serang Timur
60485,-6.143567764,106.2787912,Ciujung - Serang Timur
60490,-6.143567628,106.278746,Ciujung - Serang Timur
60495,-6.143567501,106.2787008,Ciujung - Serang Timur
60500,-6.143567374,106.2786557,Ciujung - Serang Timur
60505,-6.143566668,106.2786105,Ciujung - Serang Timur
60510,-6.143565935,106.2785653,Ciujung - Serang Timur
60515,-6.143565193,106.2785201,Ciujung - Serang Timur
60520,-6.14356446,106.278475,Ciujung - Serang Timur
60525,-6.143563727,106.2784298,Ciujung - Serang Timur
60530,-6.143562469,106.2783846,Ciujung - Serang Timur
60535,-6.143561184,106.2783395,Ciujung - Serang Timur
60540,-6.143559908,106.2782943,Ciujung - Serang Timur
60545,-6.143558623,106.2782491,Ciujung - Serang Timur
60550,-6.143557339,106.278204,Ciujung - Serang Timur
60555,-6.143555457,106.2781588,Ciujung - Serang Timur
60560,-6.143553539,106.2781137,Ciujung - Serang Timur
60565,-6.143551621,106.2780686,Ciujung - Serang Timur
60570,-6.143549703,106.2780234,Ciujung - Serang Timur
60575,-6.143547785,106.2779783,Ciujung - Serang Timur
60580,-6.143545424,106.2779332,Ciujung - Serang Timur
60585,-6.143543026,106.277888,Ciujung - Serang Timur
60590,-6.143540638,106.2778429,Ciujung - Serang Timur
60595,-6.143538249,106.2777978,Ciujung - Serang Timur
60600,-6.143535861,106.2777527,Ciujung - Serang Timur
60605,-6.143532912,106.2777076,Ciujung - Serang Timur
60610,-6.143529927,106.2776625,Ciujung - Serang Timur
60615,-6.14352695,106.2776174,Ciujung - Serang Timur
60620,-6.143523965,106.2775724,Ciujung - Serang Timur
60625,-6.143520988,106.2775273,Ciujung - Serang Timur
60630,-6.143517424,106.2774822,Ciujung - Serang Timur
60635,-6.143513833,106.2774372,Ciujung - Serang Timur
60640,-6.14351025,106.2773922,Ciujung - Serang Timur
60645,-6.143506659,106.2773471,Ciujung - Serang Timur
60650,-6.143503067,106.2773021,Ciujung - Serang Timur
60655,-6.143499015,106.2772571,Ciujung - Serang Timur
60660,-6.143494935,106.2772121,Ciujung - Serang Timur
60665,-6.143490864,106.2771671,Ciujung - Serang Timur
60670,-6.143486784,106.2771221,Ciujung - Serang Timur
60675,-6.143482713,106.2770771,Ciujung - Serang Timur
60680,-6.143478027,106.2770322,Ciujung - Serang Timur
60685,-6.143473305,106.2769872,Ciujung - Serang Timur
60690,-6.143468582,106.2769423,Ciujung - Serang Timur
60695,-6.14346386,106.2768974,Ciujung - Serang Timur
60700,-6.143459138,106.2768524,Ciujung - Serang Timur
60705,-6.143453927,106.2768076,Ciujung - Serang Timur
60710,-6.143448689,106.2767627,Ciujung - Serang Timur
60715,-6.143443442,106.2767178,Ciujung - Serang Timur
60720,-6.143438204,106.2766729,Ciujung - Serang Timur
60725,-6.143432966,106.2766281,Ciujung - Serang Timur
60730,-6.143427177,106.2765832,Ciujung - Serang Timur
60735,-6.14342136,106.2765384,Ciujung - Serang Timur
60740,-6.143415534,106.2764936,Ciujung - Serang Timur
60745,-6.143409717,106.2764488,Ciujung - Serang Timur
60750,-6.1434039,106.276404,Ciujung - Serang Timur
60755,-6.143397613,106.2763593,Ciujung - Serang Timur
60760,-6.143391298,106.2763145,Ciujung - Serang Timur
60765,-6.143384983,106.2762698,Ciujung - Serang Timur
60770,-6.143378669,106.2762251,Ciujung - Serang Timur
60775,-6.143372354,106.2761803,Ciujung - Serang Timur
60780,-6.143365452,106.2761357,Ciujung - Serang Timur
60785,-6.143358522,106.276091,Ciujung - Serang Timur
60790,-6.143351583,106.2760464,Ciujung - Serang Timur
60795,-6.143344644,106.2760017,Ciujung - Serang Timur
60800,-6.143337715,106.2759571,Ciujung - Serang Timur
60805,-6.143330342,106.2759125,Ciujung - Serang Timur
60810,-6.143322941,106.275868,Ciujung - Serang Timur
60815,-6.14331555,106.2758234,Ciujung - Serang Timur
60820,-6.14330815,106.2757788,Ciujung - Serang Timur
60825,-6.14330075,106.2757342,Ciujung - Serang Timur
